id,file,line,owner,tag,label_hint,source
"C00227","golden/crm.html","4427","openTransition","button","전환 내용 저장","<button class=""dact pri"" onclick=""confirmTransition()"">"
"C00228","golden/crm.html","4433","trStageQuick","button","'+esc(stageNoLabel(c))+'","<button type=""button"" class=""trq next"" onclick=""trPick(\''+c+'\')"">"
"C00229","golden/crm.html","4435","trStageQuick","button","'+esc(x[1])+'","<button type=""button"" class=""trq end"" onclick=""trPick(\''+x[0]+'\')"">"
"C00230","golden/crm.html","4622","sharedFilterBar","select","'+reps.map(function(r){return '","<select onchange=""G.rep=this.value;G.stageCol=null;paint()"">"
"C00231","golden/crm.html","4622","sharedFilterBar","select","'+subs.map(function(s){return '","<select onchange=""G.pipeSub=this.value;paint()"">"
"C00232","golden/crm.html","4622","sharedFilterBar","select","'+['전체','기한초과','미응대','무행동','장기정체','다음행동없음','오늘','정상','미래대기'].map(function(s){ret","<select onchange=""G.pipeStatus=this.value;paint()"">"
"C00233","golden/crm.html","4622","sharedFilterBar","select","'+[['전체','전체'],['30','30일+'],['90','90일+'],['180','180일+'],['365','365일+']].map(","<select onchange=""G.pipeAge=this.value;paint()"">"
"C00234","golden/crm.html","4622","sharedFilterBar","select","'+['우선순위','최근 활동','오래된 활동','금액 큰순','담당자'].map(function(s){return '","<select onchange=""G.pipeSort=this.value;paint()"">"
"C00235","golden/crm.html","4622","sharedFilterBar","button","필터 초기화","<button class=""reset"" onclick=""G.rep=&quot;전체&quot;;G.pipeSub=&quot;전체&quot;;G.pipeStatus=&quot;전체&quot;;G.pipeAge=&quot;전체&quot;;G.pipeSort=&quot;우선순위&quot;;G.stageCol=null;paint()"">"
"C00236","golden/crm.html","4623","pipelineMatrix","","","<=5}).length;h+='<div class=""mc"" data-rep=""'+esc(r)+'"" data-stage=""'+ci+'"" onclick=""matrixFilter(this.dataset.rep,Number(this.dataset.stage))"">"
"C00237","golden/crm.html","4625","denseCard","div","","<div class=""dense-card '+p.cls+'"" onclick=\'drwDeal('+JSON.stringify(JSON.stringify(d))+')\'>"
"C00238","golden/crm.html","4628","paintStageList","button","← 칸반","<button class=""reset"" onclick=""G.stageCol=null;G.pipeView=\'kb\';paint()"">"
"C00239","golden/crm.html","4628","paintStageList","select","","<select id=""bulkAssignee"">"
"C00240","golden/crm.html","4628","paintStageList","select","","<select id=""bulkStage"">"
"C00241","golden/crm.html","4628","paintStageList","input","","<input id=""bulkNext"" placeholder=""공통 다음 행동"">"
"C00242","golden/crm.html","4628","paintStageList","input","","<input id=""bulkReason"" placeholder=""변경 사유(필수)"">"
"C00243","golden/crm.html","4628","paintStageList","button","선택 건 적용","<button onclick=""applyBulk()"">"
"C00244","golden/crm.html","4628","paintStageList","div","","<div class=""stage-list-row"" onclick=\'drwDeal('+JSON.stringify(JSON.stringify(d))+')\'>"
"C00245","golden/crm.html","4628","paintStageList","input","","<input type=""checkbox"" '+(BULK_SEL[k]?'checked':'')+' onclick=""event.stopPropagation();toggleBulk('+JSON.stringify(k)+',this.checked)"">"
"C00246","golden/crm.html","4628","paintStageList","button","다음 50건 더 보기","<button class=""dense-more"" onclick=""G.stagePage++;paint()"">"
"C00247","golden/crm.html","4638","paintPipe","span","'+b+'","<span class=""bt clk '+(G.brand===b?'on':'')+'"" data-brand=""'+escAttr(b)+'"" onclick=""G.brand=this.dataset.brand;G.stageCol=null;paint()"">"
"C00248","golden/crm.html","4638","paintPipe","button","＋ 영업 추가","<button class=""addbiz"" onclick=""openNewDeal()"">"
"C00249","golden/crm.html","4638","paintPipe","span","🗂️ 칸반 보드","<span class=""clk '+(['fc','closed','console','split'].indexOf(G.pipeView)<0?'on':'')+'"" onclick=""G.pipeView=\'kb\';G.stageCol=null;G.consoleMacro=null;paint()"">"
"C00250","golden/crm.html","4638","paintPipe","span","🪟 스플릿","<span class=""clk '+(G.pipeView==='split'?'on':'')+'"" onclick=""G.pipeView=\'split\';paint()"">"
"C00251","golden/crm.html","4638","paintPipe","span","📈 포캐스트","<span class=""clk '+(G.pipeView==='fc'?'on':'')+'"" onclick=""setPipeView(\'fc\')"">"
"C00252","golden/crm.html","4650","ctlMatrix","","","<=5}).length;h+='<div class=""mc"" onclick=\'G.rep='+JSON.stringify(rep)+';G.ctlStage='+JSON.stringify(String(i))+';G.ctlKpi=""전체"";paint()\'>"
"C00253","golden/crm.html","4658","flowHTML","active","","<active,now=active===i,v=counts&&Number.isFinite(Number(counts[i]))?Number(counts[i]):null;return '<div class=""jstep '+(done?'done ':'')+(now?'now':'')+'"" onclick=""journeyStageClick('+i+')"">"
"C00254","golden/crm.html","4808","unifiedTimelineHTML","div","","<div class=""utlhead"" onclick=""utlToggle(this)"">"
"C00255","golden/crm.html","4819","unifiedTimelineHTML","button","이전 응대 '+(R.length-lim)+'건 더 보기","<button class=""utlmore"" onclick=""utlShowAll()"">"
"C00256","golden/crm.html","4873","bEmpty","button","'+esc(btn)+'","<button data-a=""'+escAttr(arg||'')+'"" onclick=""'+act+'"">"
"C00257","golden/crm.html","4879","briefHTML","button","📞 전화","<button class=""pri"" onclick=""briefCall()"">"
"C00258","golden/crm.html","4880","briefHTML","button","✉ 문자","<button onclick=""briefSms()"">"
"C00259","golden/crm.html","4881","briefHTML","button","📋 번호 복사","<button onclick=""briefCopy()"">"
"C00260","golden/crm.html","4882","briefHTML","button","📞 전화","<button disabled title=""이 현장에 연락처가 없습니다"">"
"C00261","golden/crm.html","4883","briefHTML","button","✉ 문자","<button disabled title=""이 현장에 연락처가 없습니다"">"
"C00262","golden/crm.html","4884","briefHTML","button","📅 다음 행동","<button data-a=""일정"" onclick=""detailTabFocus(this.dataset.a)"">"
"C00263","golden/crm.html","4886","briefHTML","button","＋ 연락처 없음","<button class=""bph no"" onclick=""openQuickContact()"">"
"C00264","golden/crm.html","4891","briefHTML","button","통화 완료 · 내용 남기기","<button onclick=""briefCallDone()"">"
